Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rsmd
XOZCOF,1,4-([(5-Methyl-2-furyl)methylene]hydrazinocarbonyl)pyridinium chloride monohydrate,XOZCOF.mol,"[2, 1]",1,0.7946564135422104
XAYSIZ,1,"2-(3-Methyl-1H-1,2,4-triazol-5-yl)pyridine",XAYSIZ.mol,"[4, 15]",1,0.7946743825943802
HIVZUI,1,Tyrosyl-α-aminoisobutyryl-alanine monohydrate,HIVZUI.mol,"[27, 46]",1,0.7946878754713189
WUSMAA,1,"2-amino-4-(methylsulfanyl)-6-oxo-1-((2-thienylmethylene)amino)-1,6-dihydropyrimidine-5-carbonitrile",WUSMAA.mol,"[13, 14]",1,0.7947128294150178
KOVXIC,1,"N-Benzyloxycarbonyl-Cα,α-diethylglycine",KOVXIC.mol,"[4, 1]",1,0.7947271982650939
BUYGOT,1,"12,14-Dihydroxy-3,5-cycloandrost-6-en-17-one",BUYGOT.mol,"[2, 3]",1,0.7947325399301042
APOLUN,1,Methyl 2-formamido-2-deoxy-β-D-glucopyranoside,APOLUN.mol,"[5, 3]",1,0.7947377877440366
WAKZER,1,"2-(1,5-diphenyl-4,5-dihydro-1H-pyrazol-3-yl)benzene-1,4-diol",WAKZER.mol,"[0, 4]",1,0.7947378275880607
WOBMEG,1,"(E)-3,4-Dihydroxybenzaldehyde 4-methylthiosemicarbazone",WOBMEG.mol,"[7, 4]",1,0.7947432179589706
UREJUX,1,"2-((4-Amino-6-(4-nitrobenzyl)-5-oxo-4,5-dihydro-1,2,4-triazin-3-yl)sulfanyl)-1-(5-oxo-3-phenyl-1,2,3-oxadiazol-3-ium-4(5H)-ylidene)ethanolate",UREJUX.mol,"[11, 7]",1,0.7947532965514694
HUKNIL01,1,2-{[(1H-tetrazol-5-yl)imino]methyl}phenol,HUKNIL01.mol,"[3, 0]",1,0.7947571171593629
KEPDIU,1,1H-Tetrazole-5-carboxamide,KEPDIU.mol,"[3, 1]",1,0.7947788538029296
MPIVBZ,1,"2,4,6-Trimethyl-3-pivaloylbenzoic acid",MPIVBZ.mol,"[35, 34]",1,0.7947873661051962
AXADUA,1,carbonyl diisocyanate,AXADUA.mol,"[3, 4]",1,0.7947891489149531
URIGIM,1,"rel-(S)-2-((S)-Hydroxy(phenyl)methyl)-1,6-diphenylhexa-2,3-dien-1-one",URIGIM.mol,"[0, 1]",1,0.7948079813779118
ELIDIM,1,1-β-Hydroxycorticosterone hemihydrate,ELIDIM.mol,"[0, 3]",1,0.7948235282073104
QAXLOQ,1,"3,5-Difluoroadamantane-1-carboxylic acid",QAXLOQ.mol,"[11, 12]",1,0.7948467928436812
ACEGAR,1,"Spiro((5,5-dimethyl-1,3-dioxacyclohexane)-2,10'-(1',9'-bis(methoxycarbonyl)-3',5'-dioxo-7'-phenyltricyclo(5.2.1.02,6)dec-8'-ene))",ACEGAR.mol,"[8, 24]",1,0.7948654594796427
BUHYUY,1,"4α-Carboxylato-7β-methoxy-3aα,4,5,6,7,7aβ-hexahydroindan-1-one",BUHYUY.mol,"[14, 13]",1,0.7948707686594498
DUQFED,1,"2-[2-(6-hydroxy-5,5,8a-trimethyl-2-methylidenedecahydronaphthalen-1-yl)ethyl]but-3-ene-1,2-diol",DUQFED.mol,"[7, 9]",1,0.7948730268281982
JUNLAF,1,Gochnatolide,JUNLAF.mol,"[5, 4]",1,0.7948762009673732
VUYSOZ,1,"4-Ethyl-2,6-bis(hydroxymethyl)phenol",VUYSOZ.mol,"[0, 5]",1,0.7948810586296393
GIRSOR,1,"17-((1-Benzyl-1H-1,2,3-triazol-4-yl)methyl)-17-azapentacyclo[6.6.5.02,7.09,14.015,19]nonadeca-2,4,6,9,11,13-hexaene-16,18-dione",GIRSOR.mol,"[51, 55]",1,0.7948813288483333
FEPFEO,1,3-methoxy-3-(2-methoxy-3-phenylcyclopropyl)propanoic acid,FEPFEO.mol,"[1, 0]",1,0.7949160612503234
GEGWOF,1,"2,4,6,8,10,12-hexakis(prop-2-ynyl)-2,4,6,8,10,12-hexa-azatetracyclo[5.5.0.05,9.03,7]dodecane",GEGWOF.mol,"[0, 5]",1,0.7949222216400172
YOTPON,1,"10-Hydroxy-2,2,6a,9,9,12b,14a-heptamethyl-1,3,4,5,6,6a,6b,7,9,10,11,12,12a,12b,13,14,14a,14b-octadecahydro-4a(2H)-picenecarboxylic acid",YOTPON.mol,"[0, 2]",1,0.7949267098603564
VOQNEV,1,(E)-3-(4-Decyloxyphenyl)-1-(2-hydroxyphenyl)prop-2-en-1-one,VOQNEV.mol,"[1, 0]",1,0.7949345381025417
EZIYES,1,5-Methyl-1H-pyrazole-3-carbohydrazide monohydrate,EZIYES.mol,"[5, 6]",1,0.7949425185681963
JEJHAK,1,4-(2-(trifluoromethyl)oxetan-2-yl)benzoic acid,JEJHAK.mol,"[5, 4]",1,0.7949496616582289
TAVJEH,1,"Dimethyl 4'-methyl-2-oxo-2H-spiro[acenaphthylene-1,3'-[10]oxa[4]azatricyclo[5.2.1.02,6]decane]-8',9'-dicarboxylate",TAVJEH.mol,"[9, 5]",1,0.794951132951661
VUHPIA,1,"2-amino-6-(benzenesulfonyl)-4-(4-fluorophenyl)-8-[(4-fluorophenyl)methylidene]-1,4,5,6,7,8-hexahydropyrido[4,3-d]pyrimidin-3-ium chloride methanol solvate",VUHPIA.mol,"[47, 52]",1,0.794958871344329
SUMMOD,1,"Methyl 2-oxo-2,3-dihydro-1H-cyclopenta[l]phenanthrene-1-carboxylate",SUMMOD.mol,"[0, 1]",1,0.7949600142419798
ALUXUC,1,"2,2,2-trifluoro-N-(1-hydroxy-1,2,3,4-tetrahydronaphthalen-2-yl)acetamide",ALUXUC.mol,"[25, 28]",1,0.7949636722687655
ASUQOW,1,"5-(2-hydroxy-5-methylbenzylidene)-2,3-dimethyl-3,5-dihydro-4H-imidazol-4-one",ASUQOW.mol,"[4, 1]",1,0.7949642293210831
UBEKER,1,5-(1-(Phenylamino)ethyl)-N-(1-phenyl-2-hydroxyethyl)-2-pyrrolidone,UBEKER.mol,"[14, 7]",1,0.7949955959042658
SIKMII,1,"rac-3-Ethyl-3-(4-pyridyl)-piperidine-2,6-dione",SIKMII.mol,"[13, 0]",1,0.7950006273805651
KISBEW,1,"2-nitroimidazo[1,2-a]pyrazin-8(7H)-one",KISBEW.mol,"[9, 16]",1,0.7950049468315827
AZOYEU,1,"3-(1,3-Benzothiazol-2-yl)-6-phenyl-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine",AZOYEU.mol,"[3, 2]",1,0.7950185912410687
VOXHEV,1,"1,3,5-Tribenzoyl-1,3,5-triazinane",VOXHEV.mol,"[27, 29]",1,0.7950313232303355
QAKQOK,1,"3-(3-(Pyridin-3-yl)-1,2,4-oxadiazol-5-yl)propanoic acid",QAKQOK.mol,"[1, 3]",1,0.7950517147144648
GOFCUB,1,"8,12-dihydroxy-5,6,12-trimethyltricyclo[5.3.2.01,6]dodecan-10-one hydrate",GOFCUB.mol,"[3, 0]",1,0.7950560145420936
VOGTOD,1,"6-azido[1,2,4]triazolo[4,3-b][1,2,4,5]tetrazin-3-amine",VOGTOD.mol,"[14, 1]",1,0.7950695331011577
DIWMAY01,1,4-[(E)-[(2-oxynaphthalen-1-yl)methylidene]ammonio]benzoic acid,DIWMAY01.mol,"[7, 14]",1,0.7950701926839957
WOMYEC,1,4-Amidooximepyridine,WOMYEC.mol,"[0, 4]",1,0.7950817161668137
EXILON,1,"1-Allyl-15-hydroxytetracyclo[6.6.3.02,7.09,14]heptadeca-2,4,6,9,11,13-hexaen-16-one",EXILON.mol,"[0, 1]",1,0.795082862885255
CEQWED,1,"1,3,3',4'-tetrahydro-1'H-spiro[indene-2,2'-naphthalene]-1,1'-diol",CEQWED.mol,"[2, 0]",1,0.7950988099424902
KAKXAY,1,"2-hydroxy-1,2-diphenylethanaminium 3-hydroxy-3-phenylpropanoate",KAKXAY.mol,"[0, 2]",1,0.7951073397199161
OYIPIW,1,"Methyl 7-oxo-1-phenyl-4,5,6,7-tetrahydro-1H-indazole-3-carboxylate",OYIPIW.mol,"[1, 17]",1,0.795118950033919
OJANOE,1,"4,4'-(1,2,4,5-tetrazine-3,6-diyl)dibenzoic acid dimethyl sulfoxide solvate",OJANOE.mol,"[0, 2]",1,0.7951242979431187
SIALAC,1,β-D-N-Acetyl neuraminic acid dihydrate,SIALAC.mol,"[32, 31]",1,0.7951253273710874
FAFCOH,1,2-Fluorobenzaldehyde (pyrazin-2-ylcarbonyl)hydrazone,FAFCOH.mol,"[6, 1]",1,0.7951288702891257
ACPENC10,1,(5S)-Acetonyl-penem-3-carboxylate,ACPENC10.mol,"[7, 9]",1,0.79512926171131
PAJFEO,1,N-(4-((isoquinolin-1-ylcarbonyl)amino)butyl)isoquinoline-1-carboxamide,PAJFEO.mol,"[3, 1]",1,0.7951294253986101
EREXAA,1,"1,4,10,13-tetraoxa-7,16-diazoniacyclooctadecane bis(2-(2-methylphenyl)-2H-(1,2,3)triazolo(4,5-d)pyrimidine-5,7(4H,6H)-dione 3-oxide) tetrahydrate clathrate",EREXAA.mol,"[11, 0]",1,0.7951506035772048
SUFKUZ,1,"3-Ethoxycarbonyl-3-hydroxy-6-methyl-5,7-diphenyl-1-p-tolyl-1,3-dihydro-1,4-diazepin-2-one diethyl ether solvate",SUFKUZ.mol,"[14, 15]",1,0.7951515089443048
JUZCAI,1,"(2'S,3'S)-3-Amino-5-(2,3,4-trihydroxybutyl)-1,2,4-triazine",JUZCAI.mol,"[11, 9]",1,0.795155444933448
YIPQIA,1,2-fluorobenzoic acid pyridine-4-carbonitrile,YIPQIA.mol,"[2, 1]",1,0.7951556758311203
QUFJUX,1,"1,1'-(Phenylphosphinediyl)-bis(3,3,4,4-tetramethylpyrrolidine-2,5-dione)",QUFJUX.mol,"[0, 18]",1,0.7951679311880793
DIXBAO,1,N-(4-Nitrophenyl)quinoline-2-carboxamide,DIXBAO.mol,"[3, 4]",1,0.7951840651902857
TAVLUY,1,(E)-1-Methyl-2-(phenylazo)imidazole,TAVLUY.mol,"[0, 11]",1,0.7952020138414162
MOJQAD,1,"(2R*,3R*)-2-((R*)-Cyclohexyl(hydroxy)methyl)-3-ethylcyclohexanone",MOJQAD.mol,"[0, 1]",1,0.7952190070068291
ZAPHAZ,1,t-Butyl 4-(t-butoxycarbonylamino)-2-hydroxy-5-methyl-3-vinylhexanoate,ZAPHAZ.mol,"[2, 3]",1,0.7952226135580052
XARJIL,1,"10b-Hydroxy-2,3-diphenyl-6,10b-dihydro-5H-furo[3,2-d][1]benzazepin-5-one",XARJIL.mol,"[1, 10]",1,0.7952318745818985
DUZMIV,1,"(S,S,S)-3-Hydroxybut-3-en-2-yl-2-[(2-hydroxypropanoyl)oxy]propanoate",DUZMIV.mol,"[7, 6]",1,0.795233007215354
GOZKIP,1,"5,5a-Dihydro-10,11-dihydroxy-4,6,6-trimethyl-5-oxobicyclo(4.3.1)-dec-8-eno(7,9-c,d)indole dichloromethane solvate",GOZKIP.mol,"[1, 2]",1,0.7952403467612467
AZALIX,1,"3,4,5-Trihydroxybenzohydrazide",AZALIX.mol,"[5, 8]",1,0.7952412396164183
CUMPAC,1,"3,3'-(Pentane-1,5-diylbis(oxy))bis(5-methoxybenzoic acid) benzene solvate",CUMPAC.mol,"[48, 29]",1,0.7952454010545184
SIDKIB,1,4-Hydroxy-5-(hydroxy(phenyl)methyl)-5-methyl-2-phenyldihydrofuran-3(2H)-one dichloromethane solvate,SIDKIB.mol,"[35, 37]",1,0.7952473829619262
SUHHIM,1,"6,7-Dimethoxy-1,4-dihydro-2,3-quinoxalinedione monohydrate",SUHHIM.mol,"[2, 4]",1,0.7952574340973385
JEMPAS,1,Diaminotetraoxime monohydrate,JEMPAS.mol,"[2, 4]",1,0.7952588838879477
UGASAZ,1,"3,8-dimethoxy-1-methyl-11-oxo-11H-dibenzo[b,e][1,4]dioxepine-6-carboxylic acid",UGASAZ.mol,"[5, 4]",1,0.7952713105589239
GELTOG,1,(+)-N-(1-Hydroxymethyl-2-phenylethyl)-N-(1-phenylethyl)acetamide,GELTOG.mol,"[19, 26]",1,0.7952742132471821
BITYAH,1,"4-(pyrimidin-2-yl)-3,4-dihydro-2H-1,4-benzoxazin-5-ol",BITYAH.mol,"[3, 0]",1,0.7952929021703369
VUXXET,1,"4-propoxybenzoic acid 4,4'-ethane-1,2-diyldipyridine",VUXXET.mol,"[0, 1]",1,0.7952955018171403
IBEKEG,1,"2-(2-Hydroxy-3-nitrophenyl)-4,4,5,5-tetramethyl-4,5-dihydro-1H-imidazol-3-oxide-1-oxyl",IBEKEG.mol,"[21, 25]",1,0.79530332303547
UYOTOS,1,(S)-3-(3-Methylphenyl)butanoic acid isonicotinamide,UYOTOS.mol,"[24, 26]",1,0.7953072807439924
UKOSAP01,1,Hexanedioic acid bis(nicotinohydrazide),UKOSAP01.mol,"[16, 13]",1,0.7953104564883905
CEVWAC,1,Nonadecanoic acid,CEVWAC.mol,"[56, 58]",1,0.7953522377512787
LERWEN,1,"methyl (4-acetyl-2-hydroxy-1-(4-methylphenyl)-3-oxo-5-phenyl-2,3-dihydro-1H-pyrrol-2-yl)acetate",LERWEN.mol,"[1, 0]",1,0.7953755469395928
UBOKEB,1,"4,13-Diaza-7,10,16-triazonia-1(4,2),2(2,4)-dipyridinacycloheptadecaphan-21-ium tetraperchlorate monohydrate",UBOKEB.mol,"[2, 0]",1,0.7953760442174043
TUPNOI01,1,"4,4'-(1,1,1,3,3,3-Hexafluoropropane-2,2-diyl)dibenzoic acid",TUPNOI01.mol,"[35, 34]",1,0.7953803322831621
COMPOJ,1,α-Ketoglutaric acid semicarbazone,COMPOJ.mol,"[6, 1]",1,0.7953812152039109
QAGQAT,1,"(amino(hydrazino)methylene)hydrazinium 2,4,6-trioxo-1,3,5-triazinan-1-ide",QAGQAT.mol,"[2, 0]",1,0.795387235416479
DIHKOX,1,"5,6,8-trihydroxy-3-((S)-2-hydroxypropyl)-1H-2-benzopyran-1-one",DIHKOX.mol,"[6, 8]",1,0.7953877739465209
JULTUF,1,N-(4-(1-Propyloxy)-phenyl)urea,JULTUF.mol,"[2, 3]",1,0.7953984864710951
UWUHUR,1,t-butyl 4-(2-ethoxy-2-oxoethyl)piperazine-1-carboxylate,UWUHUR.mol,"[3, 8]",1,0.7953989234367043
ZOJNAP,1,"3-(3-acetyl-4,6-bis(2-furyl)-2-hydroxyhex-5-en-3-yl)-1,1-dimethylurea",ZOJNAP.mol,"[7, 2]",1,0.7954025588663919
ALZFLR,1,"Alizarine 9-dicyanomethylene-2,4,7-trinitrofluorenone acetonitrile",ALZFLR.mol,"[0, 2]",1,0.7954087928115195
OZUQEH,1,"2-(t-butoxycarbonyl)-6,6-difluoro-2-azabicyclo[3.1.0]hexane-3-carboxylic acid",OZUQEH.mol,"[4, 3]",1,0.7954094070840777
YUVTEP,1,N-(4-Methylphenyl)-2-oxo-2-phenylacetamide,YUVTEP.mol,"[2, 0]",1,0.7954304086702474
LIQHOK,1,"9-(Difluoromethyl)-1,3-dimethyl-3,9-dihydro-1H-purine-2,6-dione",LIQHOK.mol,"[20, 23]",1,0.7954328708532916
EFOFOV,1,"5,7-Dinitro-N-(4-nitrophenyl)-8-quinolinamine",EFOFOV.mol,"[6, 9]",1,0.7954491298389647
LEUCHI,1,L-Leucine hydroiodide,LEUCHI.mol,"[7, 8]",1,0.7954495022610141
FONQEF,1,"3α,12α-dihydroxy-7-oxo-5β-cholan-24-oic acid",FONQEF.mol,"[62, 61]",1,0.7954604917050037
PEXDAA,1,"1-[(4-fluorophenyl)(methyl)amino]-3,4,5,6-tetrahydroxyhexan-2-one",PEXDAA.mol,"[5, 7]",1,0.7954659077248483
HOBZED,1,"14α,15β-Dihydroxy-N-methylaspidospermidine",HOBZED.mol,"[23, 22]",1,0.7954961007021765
LESHIB,1,"9-(Benzyloxycarbonylamino)-7-(hydroxy(phenyl)methylcarbonyl)-2,4,7-triazaspiro(4.4)nonane-1,3-dione",LESHIB.mol,"[4, 0]",1,0.7955010601726401
PERCAR,1,"4-Methyl-N-(4,5-diazafluorenylidene)benzenamine monohydrate",PERCAR.mol,"[32, 33]",1,0.7955150213804763
DOXNIO,1,"1-(4-Methoxyphenyl)-3-phenyl-2-vinylbutane-1,3-diol",DOXNIO.mol,"[3, 0]",1,0.7955152814397507
VIFFEW,1,Phenylalanyltyrosine,VIFFEW.mol,"[43, 42]",1,0.7955261401867582
DUHTUW,1,"1,1-bis(2-Methoxy-1-oxyldiazenyl)ethene",DUHTUW.mol,"[2, 6]",1,0.7955358920968164
WUKMIY,1,3-(2-Hydroxyethylpyridinium)propionic acid bromide,WUKMIY.mol,"[18, 17]",1,0.7955447887122736
QIRZID,1,"2-hydroxy-4-[(2-hydroxy-4-methoxy-3,6-dimethylbenzene-1-carbonyl)oxy]-3,6-dimethylbenzoic acid methanol solvate",QIRZID.mol,"[1, 3]",1,0.7955526481975957
TUJBAC,1,"2-(Hydroxymethyl)-6-(undecyloxy)tetrahydro-2H-pyran-3,4-diol",TUJBAC.mol,"[3, 1]",1,0.7955555938538525
MUVKOF,1,"3,4-dihydroxy-1-((4-methoxybenzyl)oxy)-1,2,3,4-tetrahydro-9H-xanthen-9-one",MUVKOF.mol,"[19, 15]",1,0.7955562522153519
OTAPOP,1,"2-(1-(4-Methylphenyl)prop-2-yn-1-yl)-1,3-diphenylpropane-1,3-dione",OTAPOP.mol,"[0, 1]",1,0.7955565178898277
HDTURD10,1,"5,6-Dihydro-2,4-dithiouridine",HDTURD10.mol,"[26, 27]",1,0.7955695287152706
ZARKAE,1,"Methyl 1R,2S,4R,5S,8R-2-methyl-4-(2'-naphthyl)-6-oxo-3,7-diaza-7-acetyl-8-isopropyloxy-bicyclo(3.3.0)octane-2-carboxylate",ZARKAE.mol,"[0, 4]",1,0.7955833269521142
YEBBUC,1,Pyruvic acid thiosemicarbazone hydrate,YEBBUC.mol,"[4, 1]",1,0.7955919278256156
JACTUD,1,"2'-O,4'-C-ethyleneadenosine sesquihydrate",JACTUD.mol,"[1, 2]",1,0.7955935386190568
XEXFEL,1,1-(6-Methoxy-2-benzothiazolyl)-3-phenylurea,XEXFEL.mol,"[0, 9]",1,0.795594350442296
XAHTIM,1,"8-t-Butyl-6,12-dihydroxy-16-methyl-2,4,14,19-tetraoxahexacyclo[8.7.2.01,11.03,7.07,11.013,17]nonadec-16-ene-5,15,18-trione monohydrate",XAHTIM.mol,"[8, 5]",1,0.7955980830522592
CUHNIF,1,"hydroxyammonium 4-(5-amino-1,2,4-oxadiazol-3-yl)-N-nitro-1H-1,2,3-triazol-5-aminide dihydrate",CUHNIF.mol,"[8, 4]",1,0.7956060180785324
NAXCIA,1,(S)-methyl-2-[(R)-3-hydroxy-2-oxo-1-tritylindolin-3-yl]propanoate,NAXCIA.mol,"[0, 5]",1,0.7956135603913201
NECFAE,1,3-(3-Hydroxy-2-methoxyphenyl)acrylic acid,NECFAE.mol,"[4, 0]",1,0.7956145183625288
PULKAL,1,"methyl 1,2,8-trihydroxy-6-methyl-9-oxo-2,3,4,9-tetrahydro-1H-xanthene-1-carboxylate",PULKAL.mol,"[7, 8]",1,0.7956209304712288
VIQZAZ,1,"bis(ammonium) N-nitro-3-[5-oxo-4-(tetrazol-1,5-diyl)-1,2,5-oxadiazol-3-yl]-1,2,4-oxadiazol-5-aminide",VIQZAZ.mol,"[8, 10]",1,0.7956542919944867
JAYGEW,1,(E)-3-((4-Nitrophenylamino)carbonyl)prop-2-enoic acid,JAYGEW.mol,"[0, 3]",1,0.7956824803304403
XECLUP,1,"1-[(2-hydroxyethoxy)methyl]-3-[(4-methoxyphenyl)ethynyl]-1H-1,2,4-triazole-5-carboxamide",XECLUP.mol,"[5, 7]",1,0.7956866747634154
SIYLAN,1,"Methyl (1S,4aS,6R,10R,10aS)-1-(β-D-glucopyranosyloxy)-4a,5,6,7,8,10a-hexahydro-8-oxo-6,10-methano-1H,10H-pyrano(3,4-c)oxocine-4-carboxylate",SIYLAN.mol,"[14, 18]",1,0.7957045852616181
OGOZOC,1,"4,6a-dihydroxy-8-(1-hydroxypropan-2-yl)-4-methyldodecahydrocyclopenta[2',3']cyclobuta[1',2':5,6]indeno[1,7-bc]furan-1,5-dione trihydrate",OGOZOC.mol,"[26, 2]",1,0.7957079900066568
BOSFIZ01,1,(+-)-Methyl 5-oxo-1-phenylpyrazolidine-3-carboxylate,BOSFIZ01.mol,"[21, 23]",1,0.7957124606172169
XEXVEC,1,2-(Diphenylphosphinoyl)-6-(diphenylphosphino)-4-methylphenol,XEXVEC.mol,"[1, 2]",1,0.7957141262797789
VECROL,1,4-Carboxy-(2.2)paracyclophane,VECROL.mol,"[33, 32]",1,0.795718819031552
JAPZUW,1,"2-(5-(Methanesulfonyl)-2-pyridyl)-5-phenyl-3-(trifluoromethyl)-3,4-dihydro-2H-pyrazol-3-ol",JAPZUW.mol,"[0, 31]",1,0.7957478464836852
SILDUN,1,"4,4'-(Isopropylidenebis(p-phenyleneoxy))dibutanoic acid",SILDUN.mol,"[1, 0]",1,0.7957820638879664
BORGAC,1,Bourgeanic acid,BORGAC.mol,"[2, 1]",1,0.7957821168718789
NUHCID,1,"(+-)-2,3-Diphenylsuccinic acid tetrahydrofuran clathrate",NUHCID.mol,"[3, 2]",1,0.7957851735138872
FEFBIE,1,"N,N-diethyl-4,6-bis(1H-pyrazol-1-yl)-1,3,5-triazin-2-amine",FEFBIE.mol,"[7, 0]",1,0.7957901407030696
ODUHAZ,1,"(S)-octadeca-1,2-dien-5-yn-4-yl hydroxy(phenyl)acetate",ODUHAZ.mol,"[0, 2]",1,0.795794707114714
IKABIG,1,"4-Hydrazinyl-1-isobutyl-1H-imidazo[4,5-c]quinoline",IKABIG.mol,"[2, 4]",1,0.795798895924062
BETJIV,1,5-Methoxy-1-(pyridin-2-yl)-1H-pyrazole-3-carboxylic acid,BETJIV.mol,"[2, 1]",1,0.7958109351714283
UTANEK,1,N-(diaminomethylene)-4-(((2-hydroxy-1-naphthyl)methylene)amino)benzenesulfonamide,UTANEK.mol,"[6, 7]",1,0.7958224883009941
GUNTAK,1,"S-(3,4,6-Tri-O-acetyl-2-deoxy-2-(Z)-hydroxyimino-β-D-lyxo-hexopyranosyl)thiophenol",GUNTAK.mol,"[1, 6]",1,0.7958260404434627
BEKVIW,1,2-Acetylamino-1-hydroxyfluorene,BEKVIW.mol,"[16, 1]",1,0.7958303575819063
AMAFEZ01,1,"N,N'-bis(-1-naphthyl)urea",AMAFEZ01.mol,"[18, 38]",1,0.7958356026118217
DALLIM,1,"4,4'-Bipyridinium benzophenone-4,4'-dicarboxylate-3,3'-dicarboxylic acid monohydrate",DALLIM.mol,"[7, 3]",1,0.7958621959226101
RUYSEJ,1,"anti-(1R*,2S*,3S*)-3-Methyl-1-phenylpent-4-ene-1,2-diol",RUYSEJ.mol,"[0, 2]",1,0.7958624513916657
YEYREB,1,"Methyl 4,5-dihydroxy-6-isopropyl-3-methoxy-1-oxohexahydro-1H-cyclopenta[c]furan-4-carboxylate",YEYREB.mol,"[3, 4]",1,0.7958658479549333
GARLAN,1,"1-phenylethylammonium 4-((2,4-methanocyclobutyl)carbonyl)benzoate",GARLAN.mol,"[26, 25]",1,0.7958769733630825
ZAKMEG,1,"3-(3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)[1,2]thiazolo[4,3-d]pyrimidine-5,7(4H,6H)-dione",ZAKMEG.mol,"[14, 2]",1,0.7958820745185988
BAFWOX,1,"1-phenylbicyclo[4.3.1]deca-2,4,8-triene-7,10-diol",BAFWOX.mol,"[0, 1]",1,0.7958866669591584
OHAFUB,1,"2-(((2,6-di-isopropylphenyl)imino)methyl)quinolin-8-ol",OHAFUB.mol,"[10, 12]",1,0.7958877680012623
CAYBAI,1,"5-Fluoro-1-((1-[(1S,2R,6R,8S,9R)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecan-8-yl]1H-1,2,3-triazol-4-yl)methyl)-2,3-dihydro-1H-indole-2,3-dione",CAYBAI.mol,"[1, 2]",1,0.7958962625527205
EHIQOC,1,"2-Amino-5-(2-phenylethyl)[1,2,4]triazolo[1,5-a][1,3,5]triazin-7(6H)-one",EHIQOC.mol,"[6, 0]",1,0.7959092414038849
VOPWEF,1,"5,10,14-trihydroxy-4a,7a,13-trimethyl-2-(propan-2-yl)-2,3,4,4a,5,6,7,7a,14,15-decahydro-11H,13H-2,5-epoxydipyrano[4,3-a:3',2'-k]xanthen-11-one",VOPWEF.mol,"[4, 1]",1,0.7959148494518634
POCLIE,1,ethyl 7-(diethylamino)-2-oxo-2H-chromene-3-carboxylate,POCLIE.mol,"[1, 3]",1,0.7959188107376424
VOKYID,1,"5,7-Dimethyl-2-(dimethylamino)oxazolo(5,4-d)pyrimidine-4,6(5H,7H)-dione",VOKYID.mol,"[10, 14]",1,0.7959265518739079
CUDNAQ,1,"N-Benzyl-3-thia-7-azabicyclo(3.3.1)nonan-9,9-diol perchlorate",CUDNAQ.mol,"[10, 9]",1,0.7959290967006823
PIWWOH,1,"2,5-bis(Azido)-N-(3,4,5-trimethoxybenzoyl)pyrrolidine",PIWWOH.mol,"[12, 8]",1,0.7959339290071614
IFIZIG07,1,4-(2-Ammonio-2-carboxyethyl)benzenesulfonate monohydrate,IFIZIG07.mol,"[3, 2]",1,0.7959511299503899
KEKFIS,1,"6-acetyl-5-hydroxy-8-[(4-methylphenyl)methyl]-5,6,7,8-tetrahydro-9H-5,8-methanobenzo[7]annulene-9,10-dione",KEKFIS.mol,"[3, 1]",1,0.795959536388034
VEZWIG,1,"(+-)-rel-(1R,3S,4S,5S,6S)-4,5-Epoxycaran-2-on-3-ol",VEZWIG.mol,"[2, 1]",1,0.795961728709281
IPULAI,1,"8-(3-furyl)-6,7,11-trihydroxy-1,1,5a,7a,10b-pentamethyl-5a,5b,6,7,7a,8,9,10a,10b,11,12,12a-dodecahydro-1H-cyclopenta[5,6]naphtho[2,1-c]oxepine-3,10-dione",IPULAI.mol,"[6, 0]",1,0.7959711848474244
UPETOA,1,tris(di-n-propylammonium) (hydrogen bis(oxalate)) monohydrate,UPETOA.mol,"[2, 3]",1,0.7959776646640497
HAVCAL,1,"6,7,18,21-tetrahydroxy-16-methoxy-11,21-dimethyl-10,20-dioxapentacyclo[10.7.2.02,11.03,8.013,19]henicosa-3,5,7,13,15,18-hexaen-17-one hydrate",HAVCAL.mol,"[9, 2]",1,0.7959813884170376
PILCUK,1,"2-Hydroxybenzene-1,3,5-tricarboxylic acid 4-(1H-imidazol-1-yl)benzoic acid",PILCUK.mol,"[0, 8]",1,0.7959864967217507
AFINEJ01,1,(+)-α-Phenyl-ethylammonium(+)-α-phenyl-α-methylacetate,AFINEJ01.mol,"[10, 9]",1,0.7959875026996422
EVIGEW,1,4-(((4-Methoxyphenyl)sulfonyl)amino)benzoic acid,EVIGEW.mol,"[2, 1]",1,0.7959882878694626
LIQFUM,1,l-Z-N-t-Butoxycarbonyl-1-(1-fluoro-(2-amino-2-methyl)ethylidene)-2-cyclopentane carboxylic acid,LIQFUM.mol,"[2, 1]",1,0.795995369584761
MEMYCA,1,Methylenomycin A,MEMYCA.mol,"[9, 8]",1,0.7960061884904481
VUHGEM,1,"rel-(2E)-5-((3R,3aR,4S,5R,7aR)-4-(Carboxymethyl)-3,4-dimethyl-6-methylene-2-oxooctahydro-1-benzofuran-5-yl)-3-methylpent-2-enoic acid",VUHGEM.mol,"[48, 47]",1,0.7960235024147093
HUYBIN,1,2-(Methylamino)-1-(2-thienyl)ethanol,HUYBIN.mol,"[16, 18]",1,0.7960258234645471
